variant_id,object_id,stored,success,attempt,usable_good_frac,success_rate,slots,min_slot_count,max_slot_count
1221,16,4,18,18,0.2222222222222222,1.0,4,0,3
1331,2,4,18,21,0.2222222222222222,0.8571428571428571,4,0,2
1460,4,4,18,21,0.2222222222222222,0.8571428571428571,4,0,2
1654,2,4,18,19,0.2222222222222222,0.9473684210526315,4,0,3
1932,14,4,18,18,0.2222222222222222,1.0,4,0,2
1968,17,4,18,21,0.2222222222222222,0.8571428571428571,4,0,2
2030,11,4,18,19,0.2222222222222222,0.9473684210526315,4,1,1
11,20,4,17,18,0.23529411764705882,0.9444444444444444,4,0,2
247,18,4,17,17,0.23529411764705882,1.0,4,0,2
320,2,4,17,21,0.23529411764705882,0.8095238095238095,4,0,2
336,21,4,17,19,0.23529411764705882,0.8947368421052632,4,0,2
470,7,4,17,20,0.23529411764705882,0.85,4,0,2
567,10,4,17,20,0.23529411764705882,0.85,4,0,2
813,2,4,17,21,0.23529411764705882,0.8095238095238095,4,0,2
1167,2,4,17,22,0.23529411764705882,0.7727272727272727,4,0,2
1193,15,4,17,19,0.23529411764705882,0.8947368421052632,4,1,1
1229,9,4,17,18,0.23529411764705882,0.9444444444444444,4,0,2
1333,12,4,17,25,0.23529411764705882,0.68,4,0,3
1386,1,4,17,19,0.23529411764705882,0.8947368421052632,4,0,2
1683,21,4,17,19,0.23529411764705882,0.8947368421052632,4,0,2
1950,30,4,17,18,0.23529411764705882,0.9444444444444444,4,0,2
2000,9,4,17,20,0.23529411764705882,0.85,4,0,2
105,3,4,16,17,0.25,0.9411764705882353,4,0,2
175,17,4,16,25,0.25,0.64,4,0,3
299,17,4,16,17,0.25,0.9411764705882353,4,0,2
348,26,4,16,17,0.25,0.9411764705882353,4,0,2
638,22,4,16,17,0.25,0.9411764705882353,4,1,1
859,3,4,16,17,0.25,0.9411764705882353,4,0,2
1062,31,4,16,17,0.25,0.9411764705882353,4,0,2
1137,12,4,16,22,0.25,0.7272727272727273,4,0,2
1169,1,4,16,17,0.25,0.9411764705882353,4,0,2
1820,17,4,16,17,0.25,0.9411764705882353,4,0,2
1839,28,4,16,17,0.25,0.9411764705882353,4,0,3
2038,17,4,16,24,0.25,0.6666666666666666,4,0,2
294,2,4,15,20,0.26666666666666666,0.75,4,0,2
515,27,4,15,17,0.26666666666666666,0.8823529411764706,4,0,3
694,16,4,15,16,0.26666666666666666,0.9375,4,0,2
1063,2,4,15,19,0.26666666666666666,0.7894736842105263,4,0,2
1087,18,4,15,17,0.26666666666666666,0.8823529411764706,4,0,2
1326,9,4,15,17,0.26666666666666666,0.8823529411764706,4,0,2
482,12,4,14,21,0.2857142857142857,0.6666666666666666,4,0,2
605,29,4,14,16,0.2857142857142857,0.875,4,0,2
1700,31,4,14,16,0.2857142857142857,0.875,4,1,1
1947,7,4,14,16,0.2857142857142857,0.875,4,0,2
529,8,4,13,16,0.3076923076923077,0.8125,4,0,2
588,25,5,23,23,0.21739130434782608,1.0,4,0,2
97,27,5,22,22,0.22727272727272727,1.0,4,1,2
756,27,5,22,23,0.22727272727272727,0.9565217391304348,4,1,2
1303,26,5,22,23,0.22727272727272727,0.9565217391304348,4,0,3
90,6,5,21,21,0.23809523809523808,1.0,4,0,2
197,12,5,21,22,0.23809523809523808,0.9545454545454546,4,0,2
568,27,5,21,22,0.23809523809523808,0.9545454545454546,4,1,2
673,1,5,21,21,0.23809523809523808,1.0,4,0,3
690,1,5,21,21,0.23809523809523808,1.0,4,0,2
776,4,5,21,21,0.23809523809523808,1.0,4,1,2
1094,9,5,21,21,0.23809523809523808,1.0,4,0,2
1436,4,5,21,21,0.23809523809523808,1.0,4,0,2
1669,1,5,21,23,0.23809523809523808,0.9130434782608695,4,0,2
1725,6,5,21,21,0.23809523809523808,1.0,4,0,2
1728,30,5,21,22,0.23809523809523808,0.9545454545454546,4,0,2
1905,16,5,21,22,0.23809523809523808,0.9545454545454546,4,1,2
7,24,5,20,21,0.25,0.9523809523809523,4,0,2
43,0,5,20,20,0.25,1.0,4,0,3
228,29,5,20,24,0.25,0.8333333333333334,4,0,3
243,15,5,20,20,0.25,1.0,4,0,3
444,1,5,20,20,0.25,1.0,4,1,2
514,8,5,20,21,0.25,0.9523809523809523,4,0,2
747,1,5,20,23,0.25,0.8695652173913043,4,1,2
814,18,5,20,20,0.25,1.0,4,0,3
964,24,5,20,21,0.25,0.9523809523809523,4,1,2
1073,31,5,20,20,0.25,1.0,4,0,2
1202,23,5,20,20,0.25,1.0,4,1,2
1241,31,5,20,20,0.25,1.0,4,1,2
1395,9,5,20,20,0.25,1.0,4,0,2
1518,27,5,20,21,0.25,0.9523809523809523,4,0,2
1569,26,5,20,21,0.25,0.9523809523809523,4,1,2
1616,26,5,20,22,0.25,0.9090909090909091,4,1,2
1705,30,5,20,22,0.25,0.9090909090909091,4,0,2
1836,14,5,20,20,0.25,1.0,4,1,2
2035,11,5,20,24,0.25,0.8333333333333334,4,0,3
127,29,5,19,20,0.2631578947368421,0.95,4,1,2
159,19,5,19,19,0.2631578947368421,1.0,4,1,2
172,10,5,19,21,0.2631578947368421,0.9047619047619048,4,1,2
179,22,5,19,23,0.2631578947368421,0.8260869565217391,4,0,2
235,31,5,19,23,0.2631578947368421,0.8260869565217391,4,0,2
285,21,5,19,19,0.2631578947368421,1.0,4,0,2
304,23,5,19,19,0.2631578947368421,1.0,4,0,3
376,14,5,19,19,0.2631578947368421,1.0,4,1,2
527,13,5,19,20,0.2631578947368421,0.95,4,0,3
562,19,5,19,21,0.2631578947368421,0.9047619047619048,4,0,2
633,22,5,19,21,0.2631578947368421,0.9047619047619048,4,1,2
639,24,5,19,20,0.2631578947368421,0.95,4,0,3
802,22,5,19,21,0.2631578947368421,0.9047619047619048,4,0,4
880,22,5,19,19,0.2631578947368421,1.0,4,0,3
976,1,5,19,20,0.2631578947368421,0.95,4,0,2
1131,0,5,19,21,0.2631578947368421,0.9047619047619048,4,1,2
1136,19,5,19,23,0.2631578947368421,0.8260869565217391,4,0,2
1346,19,5,19,22,0.2631578947368421,0.8636363636363636,4,1,2
1520,7,5,19,20,0.2631578947368421,0.95,4,1,2
1590,5,5,19,22,0.2631578947368421,0.8636363636363636,4,1,2
1788,0,5,19,19,0.2631578947368421,1.0,4,0,2
1821,19,5,19,19,0.2631578947368421,1.0,4,1,2
1843,30,5,19,19,0.2631578947368421,1.0,4,0,2
2029,14,5,19,20,0.2631578947368421,0.95,4,0,2
2034,5,5,19,22,0.2631578947368421,0.8636363636363636,4,0,2
37,2,5,18,20,0.2777777777777778,0.9,4,0,2
41,8,5,18,18,0.2777777777777778,1.0,4,0,2
83,28,5,18,19,0.2777777777777778,0.9473684210526315,4,0,3
104,1,5,18,18,0.2777777777777778,1.0,4,1,2
148,13,5,18,24,0.2777777777777778,0.75,4,0,3
207,22,5,18,18,0.2777777777777778,1.0,4,0,2
507,29,5,18,18,0.2777777777777778,1.0,4,1,2
560,1,5,18,19,0.2777777777777778,0.9473684210526315,4,0,2
618,21,5,18,21,0.2777777777777778,0.8571428571428571,4,0,3
677,15,5,18,18,0.2777777777777778,1.0,4,0,3
687,8,5,18,20,0.2777777777777778,0.9,4,0,2
727,24,5,18,19,0.2777777777777778,0.9473684210526315,4,1,2
737,19,5,18,19,0.2777777777777778,0.9473684210526315,4,1,2
750,2,5,18,25,0.2777777777777778,0.72,4,0,2
889,12,5,18,19,0.2777777777777778,0.9473684210526315,4,0,2
1008,9,5,18,19,0.2777777777777778,0.9473684210526315,4,0,2
1009,20,5,18,18,0.2777777777777778,1.0,4,1,2
1013,2,5,18,21,0.2777777777777778,0.8571428571428571,4,1,2
1016,2,5,18,21,0.2777777777777778,0.8571428571428571,4,1,2
1025,12,5,18,21,0.2777777777777778,0.8571428571428571,4,0,2
1176,2,5,18,22,0.2777777777777778,0.8181818181818182,4,0,2
1275,1,5,18,19,0.2777777777777778,0.9473684210526315,4,0,3
1289,20,5,18,20,0.2777777777777778,0.9,4,0,3
1377,31,5,18,20,0.2777777777777778,0.9,4,1,2
1416,16,5,18,21,0.2777777777777778,0.8571428571428571,4,0,2
1656,13,5,18,21,0.2777777777777778,0.8571428571428571,4,0,2
1766,17,5,18,19,0.2777777777777778,0.9473684210526315,4,0,2
1974,7,5,18,19,0.2777777777777778,0.9473684210526315,4,1,2
2001,5,5,18,20,0.2777777777777778,0.9,4,0,3
2008,11,5,18,19,0.2777777777777778,0.9473684210526315,4,0,2
2021,1,5,18,19,0.2777777777777778,0.9473684210526315,4,1,2
2027,20,5,18,18,0.2777777777777778,1.0,4,0,3
150,22,5,17,18,0.29411764705882354,0.9444444444444444,4,0,2
559,23,5,17,18,0.29411764705882354,0.9444444444444444,4,0,2
742,5,5,17,20,0.29411764705882354,0.85,4,0,2
937,22,5,17,18,0.29411764705882354,0.9444444444444444,4,0,2
1026,25,5,17,21,0.29411764705882354,0.8095238095238095,4,0,2
1207,30,5,17,19,0.29411764705882354,0.8947368421052632,4,0,2
1404,15,5,17,18,0.29411764705882354,0.9444444444444444,4,1,2
1475,12,5,17,20,0.29411764705882354,0.85,4,0,2
1577,20,5,17,18,0.29411764705882354,0.9444444444444444,4,1,2
1660,3,5,17,18,0.29411764705882354,0.9444444444444444,4,0,3
1790,8,5,17,18,0.29411764705882354,0.9444444444444444,4,1,2
1826,1,5,17,17,0.29411764705882354,1.0,4,0,3
1862,25,5,17,17,0.29411764705882354,1.0,4,1,2
1914,0,5,17,18,0.29411764705882354,0.9444444444444444,4,0,2
1979,27,5,17,17,0.29411764705882354,1.0,4,0,3
93,2,5,16,21,0.3125,0.7619047619047619,4,0,2
98,15,5,16,19,0.3125,0.8421052631578947,4,0,3
130,22,5,16,21,0.3125,0.7619047619047619,4,0,2
842,30,5,16,18,0.3125,0.8888888888888888,4,0,4
903,22,5,16,17,0.3125,0.9411764705882353,4,1,2
1068,14,5,16,16,0.3125,1.0,4,0,2
1070,13,5,16,22,0.3125,0.7272727272727273,4,0,2
1341,13,5,16,28,0.3125,0.5714285714285714,4,0,3
1588,13,5,16,23,0.3125,0.6956521739130435,4,1,2
1698,4,5,16,16,0.3125,1.0,4,1,2
1732,19,5,16,17,0.3125,0.9411764705882353,4,0,2
1755,9,5,16,20,0.3125,0.8,4,0,3
1898,31,5,16,17,0.3125,0.9411764705882353,4,0,3
1942,23,5,16,17,0.3125,0.9411764705882353,4,1,2
187,2,5,15,17,0.3333333333333333,0.8823529411764706,4,0,2
222,27,5,15,18,0.3333333333333333,0.8333333333333334,4,0,2
240,22,5,15,17,0.3333333333333333,0.8823529411764706,4,1,2
1046,17,5,15,21,0.3333333333333333,0.7142857142857143,4,0,3
1134,6,5,15,17,0.3333333333333333,0.8823529411764706,4,0,2
1163,3,5,15,17,0.3333333333333333,0.8823529411764706,4,1,2
1444,14,5,14,17,0.35714285714285715,0.8235294117647058,4,0,3
1693,0,5,14,17,0.35714285714285715,0.8235294117647058,4,0,3
2013,22,5,14,16,0.35714285714285715,0.875,4,1,2
1522,7,5,13,17,0.38461538461538464,0.7647058823529411,4,0,3
1481,30,6,23,24,0.2608695652173913,0.9583333333333334,4,1,3
473,1,6,22,23,0.2727272727272727,0.9565217391304348,4,0,3
547,23,6,22,22,0.2727272727272727,1.0,4,1,3
606,4,6,22,24,0.2727272727272727,0.9166666666666666,4,0,4
1272,31,6,22,23,0.2727272727272727,0.9565217391304348,4,0,4
1489,6,6,22,22,0.2727272727272727,1.0,4,0,3
1556,1,6,22,22,0.2727272727272727,1.0,4,1,2
1731,9,6,22,24,0.2727272727272727,0.9166666666666666,4,0,2
47,16,6,21,21,0.2857142857142857,1.0,4,0,2
124,26,6,21,23,0.2857142857142857,0.9130434782608695,4,0,3
163,16,6,21,22,0.2857142857142857,0.9545454545454546,4,0,3
171,11,6,21,22,0.2857142857142857,0.9545454545454546,4,1,3
282,27,6,21,23,0.2857142857142857,0.9130434782608695,4,0,3
388,30,6,21,21,0.2857142857142857,1.0,4,0,3
391,13,6,21,27,0.2857142857142857,0.7777777777777778,4,1,2
508,12,6,21,23,0.2857142857142857,0.9130434782608695,4,1,2
595,7,6,21,22,0.2857142857142857,0.9545454545454546,4,1,2
783,17,6,21,21,0.2857142857142857,1.0,4,0,4
844,20,6,21,21,0.2857142857142857,1.0,4,0,3
890,24,6,21,22,0.2857142857142857,0.9545454545454546,4,1,3
909,22,6,21,21,0.2857142857142857,1.0,4,1,2
1097,17,6,21,21,0.2857142857142857,1.0,4,1,2
1181,29,6,21,25,0.2857142857142857,0.84,4,1,3
1187,29,6,21,21,0.2857142857142857,1.0,4,0,3
1258,18,6,21,22,0.2857142857142857,0.9545454545454546,4,1,3
1380,14,6,21,22,0.2857142857142857,0.9545454545454546,4,0,2
1388,23,6,21,21,0.2857142857142857,1.0,4,1,2
1548,13,6,21,22,0.2857142857142857,0.9545454545454546,4,1,3
1568,30,6,21,22,0.2857142857142857,0.9545454545454546,4,1,2
1911,7,6,21,21,0.2857142857142857,1.0,4,1,2
1936,21,6,21,22,0.2857142857142857,0.9545454545454546,4,0,2
1967,0,6,21,21,0.2857142857142857,1.0,4,0,3
2005,6,6,21,22,0.2857142857142857,0.9545454545454546,4,0,2
5,29,6,20,22,0.3,0.9090909090909091,4,0,2
102,29,6,20,24,0.3,0.8333333333333334,4,1,2
122,18,6,20,21,0.3,0.9523809523809523,4,1,3
161,9,6,20,23,0.3,0.8695652173913043,4,0,3
221,20,6,20,21,0.3,0.9523809523809523,4,1,2
297,27,6,20,22,0.3,0.9090909090909091,4,0,3
375,26,6,20,21,0.3,0.9523809523809523,4,0,3
387,26,6,20,21,0.3,0.9523809523809523,4,1,3
399,16,6,20,23,0.3,0.8695652173913043,4,1,2
421,23,6,20,22,0.3,0.9090909090909091,4,1,3
443,21,6,20,20,0.3,1.0,4,1,2
537,31,6,20,20,0.3,1.0,4,1,3
610,27,6,20,21,0.3,0.9523809523809523,4,0,3
691,25,6,20,22,0.3,0.9090909090909091,4,0,3
698,15,6,20,21,0.3,0.9523809523809523,4,1,2
710,3,6,20,20,0.3,1.0,4,0,4
735,13,6,20,22,0.3,0.9090909090909091,4,0,4
738,1,6,20,21,0.3,0.9523809523809523,4,1,2
768,17,6,20,20,0.3,1.0,4,1,3
816,16,6,20,20,0.3,1.0,4,1,2
866,7,6,20,20,0.3,1.0,4,1,2
882,18,6,20,20,0.3,1.0,4,1,2
913,11,6,20,23,0.3,0.8695652173913043,4,1,2
929,7,6,20,22,0.3,0.9090909090909091,4,1,3
936,8,6,20,21,0.3,0.9523809523809523,4,0,3
974,5,6,20,20,0.3,1.0,4,0,3
1047,22,6,20,20,0.3,1.0,4,0,4
1186,30,6,20,20,0.3,1.0,4,0,3
1195,30,6,20,21,0.3,0.9523809523809523,4,1,3
1216,31,6,20,25,0.3,0.8,4,0,3
1270,30,6,20,20,0.3,1.0,4,0,3
1366,18,6,20,22,0.3,0.9090909090909091,4,1,2
1368,18,6,20,21,0.3,0.9523809523809523,4,1,2
1451,20,6,20,22,0.3,0.9090909090909091,4,1,2
1463,4,6,20,21,0.3,0.9523809523809523,4,1,2
1498,4,6,20,20,0.3,1.0,4,0,3
1595,1,6,20,20,0.3,1.0,4,0,3
1603,14,6,20,21,0.3,0.9523809523809523,4,1,3
1604,31,6,20,22,0.3,0.9090909090909091,4,0,3
1649,0,6,20,20,0.3,1.0,4,0,3
1674,25,6,20,20,0.3,1.0,4,0,3
1708,25,6,20,20,0.3,1.0,4,1,2
1799,11,6,20,21,0.3,0.9523809523809523,4,1,2
1833,11,6,20,27,0.3,0.7407407407407407,4,0,3
1857,31,6,20,22,0.3,0.9090909090909091,4,1,2
1943,18,6,20,22,0.3,0.9090909090909091,4,1,2
1949,20,6,20,20,0.3,1.0,4,0,3
1997,30,6,20,21,0.3,0.9523809523809523,4,1,3
22,25,6,19,20,0.3157894736842105,0.95,4,1,2
71,0,6,19,20,0.3157894736842105,0.95,4,1,2
131,18,6,19,19,0.3157894736842105,1.0,4,0,2
288,29,6,19,19,0.3157894736842105,1.0,4,0,3
325,29,6,19,19,0.3157894736842105,1.0,4,0,2
383,23,6,19,20,0.3157894736842105,0.95,4,0,3
448,26,6,19,19,0.3157894736842105,1.0,4,1,2
459,30,6,19,19,0.3157894736842105,1.0,4,1,2
543,8,6,19,19,0.3157894736842105,1.0,4,0,3
544,26,6,19,20,0.3157894736842105,0.95,4,1,3
579,5,6,19,20,0.3157894736842105,0.95,4,0,2
593,0,6,19,19,0.3157894736842105,1.0,4,0,3
620,12,6,19,23,0.3157894736842105,0.8260869565217391,4,0,4
762,31,6,19,24,0.3157894736842105,0.7916666666666666,4,0,3
854,18,6,19,19,0.3157894736842105,1.0,4,1,3
887,4,6,19,22,0.3157894736842105,0.8636363636363636,4,0,3
1024,30,6,19,20,0.3157894736842105,0.95,4,1,3
1043,17,6,19,23,0.3157894736842105,0.8260869565217391,4,0,2
1079,4,6,19,19,0.3157894736842105,1.0,4,0,4
1099,12,6,19,20,0.3157894736842105,0.95,4,1,2
1234,18,6,19,22,0.3157894736842105,0.8636363636363636,4,1,2
1245,4,6,19,20,0.3157894736842105,0.95,4,1,2
1281,23,6,19,19,0.3157894736842105,1.0,4,0,3
1299,25,6,19,20,0.3157894736842105,0.95,4,1,2
1300,25,6,19,21,0.3157894736842105,0.9047619047619048,4,0,3
1305,21,6,19,22,0.3157894736842105,0.8636363636363636,4,1,3
1353,8,6,19,19,0.3157894736842105,1.0,4,1,3
1439,22,6,19,19,0.3157894736842105,1.0,4,1,2
1531,4,6,19,21,0.3157894736842105,0.9047619047619048,4,1,2
1594,26,6,19,20,0.3157894736842105,0.95,4,0,3
1681,28,6,19,20,0.3157894736842105,0.95,4,1,3
1720,18,6,19,20,0.3157894736842105,0.95,4,1,2
1730,17,6,19,19,0.3157894736842105,1.0,4,0,3
1832,11,6,19,20,0.3157894736842105,0.95,4,0,3
1860,29,6,19,20,0.3157894736842105,0.95,4,1,2
1904,1,6,19,20,0.3157894736842105,0.95,4,0,3
1929,20,6,19,19,0.3157894736842105,1.0,4,1,2
1957,24,6,19,20,0.3157894736842105,0.95,4,1,2
2009,10,6,19,20,0.3157894736842105,0.95,4,1,2
2036,28,6,19,19,0.3157894736842105,1.0,4,1,2
2045,31,6,19,20,0.3157894736842105,0.95,4,0,3
115,2,6,18,22,0.3333333333333333,0.8181818181818182,4,0,3
241,23,6,18,19,0.3333333333333333,0.9473684210526315,4,1,2
349,8,6,18,18,0.3333333333333333,1.0,4,1,2
373,23,6,18,20,0.3333333333333333,0.9,4,1,2
446,29,6,18,20,0.3333333333333333,0.9,4,0,2
480,21,6,18,21,0.3333333333333333,0.8571428571428571,4,1,3
523,14,6,18,18,0.3333333333333333,1.0,4,0,3
621,14,6,18,18,0.3333333333333333,1.0,4,0,3
626,10,6,18,19,0.3333333333333333,0.9473684210526315,4,1,2
779,5,6,18,22,0.3333333333333333,0.8181818181818182,4,0,3
812,13,6,18,22,0.3333333333333333,0.8181818181818182,4,0,3
875,24,6,18,20,0.3333333333333333,0.9,4,0,2
888,11,6,18,19,0.3333333333333333,0.9473684210526315,4,1,2
916,14,6,18,20,0.3333333333333333,0.9,4,0,3
959,27,6,18,19,0.3333333333333333,0.9473684210526315,4,0,3
971,0,6,18,19,0.3333333333333333,0.9473684210526315,4,1,2
986,28,6,18,19,0.3333333333333333,0.9473684210526315,4,0,3
1004,20,6,18,19,0.3333333333333333,0.9473684210526315,4,0,3
1072,21,6,18,18,0.3333333333333333,1.0,4,1,3
1233,6,6,18,18,0.3333333333333333,1.0,4,1,3
1262,10,6,18,18,0.3333333333333333,1.0,4,0,3
1457,22,6,18,20,0.3333333333333333,0.9,4,0,2
1497,19,6,18,19,0.3333333333333333,0.9473684210526315,4,0,3
1643,20,6,18,18,0.3333333333333333,1.0,4,1,2
1687,13,6,18,20,0.3333333333333333,0.9,4,1,3
1715,4,6,18,19,0.3333333333333333,0.9473684210526315,4,0,3
1854,11,6,18,18,0.3333333333333333,1.0,4,1,2
1872,27,6,18,19,0.3333333333333333,0.9473684210526315,4,1,2
1924,27,6,18,18,0.3333333333333333,1.0,4,1,2
34,31,6,17,18,0.35294117647058826,0.9444444444444444,4,0,3
49,11,6,17,18,0.35294117647058826,0.9444444444444444,4,1,3
84,27,6,17,23,0.35294117647058826,0.7391304347826086,4,0,2
91,1,6,17,19,0.35294117647058826,0.8947368421052632,4,1,3
155,2,6,17,19,0.35294117647058826,0.8947368421052632,4,0,3
170,10,6,17,19,0.35294117647058826,0.8947368421052632,4,0,4
225,29,6,17,17,0.35294117647058826,1.0,4,0,3
233,24,6,17,20,0.35294117647058826,0.85,4,1,3
344,2,6,17,18,0.35294117647058826,0.9444444444444444,4,0,4
384,14,6,17,17,0.35294117647058826,1.0,4,0,3
413,17,6,17,19,0.35294117647058826,0.8947368421052632,4,1,2
449,7,6,17,18,0.35294117647058826,0.9444444444444444,4,0,3
461,2,6,17,17,0.35294117647058826,1.0,4,0,3
650,30,6,17,19,0.35294117647058826,0.8947368421052632,4,0,2
667,16,6,17,17,0.35294117647058826,1.0,4,0,2
715,2,6,17,18,0.35294117647058826,0.9444444444444444,4,1,2
1023,2,6,17,19,0.35294117647058826,0.8947368421052632,4,0,3
1064,4,6,17,17,0.35294117647058826,1.0,4,0,4
1116,9,6,17,18,0.35294117647058826,0.9444444444444444,4,1,3
1135,15,6,17,18,0.35294117647058826,0.9444444444444444,4,1,2
1171,5,6,17,19,0.35294117647058826,0.8947368421052632,4,0,3
1208,10,6,17,18,0.35294117647058826,0.9444444444444444,4,1,3
1443,6,6,17,18,0.35294117647058826,0.9444444444444444,4,0,3
1554,13,6,17,20,0.35294117647058826,0.85,4,0,4
1565,1,6,17,20,0.35294117647058826,0.85,4,0,2
1631,21,6,17,17,0.35294117647058826,1.0,4,0,3
1846,2,6,17,17,0.35294117647058826,1.0,4,1,2
1887,24,6,17,18,0.35294117647058826,0.9444444444444444,4,0,3
1970,20,6,17,18,0.35294117647058826,0.9444444444444444,4,1,2
1995,13,6,17,23,0.35294117647058826,0.7391304347826086,4,1,2
6,13,6,16,21,0.375,0.7619047619047619,4,1,3
68,7,6,16,17,0.375,0.9411764705882353,4,1,2
217,17,6,16,18,0.375,0.8888888888888888,4,1,2
361,22,6,16,17,0.375,0.9411764705882353,4,0,3
429,8,6,16,18,0.375,0.8888888888888888,4,0,3
486,4,6,16,18,0.375,0.8888888888888888,4,0,3
744,18,6,16,18,0.375,0.8888888888888888,4,0,3
826,21,6,16,17,0.375,0.9411764705882353,4,0,4
994,27,6,16,16,0.375,1.0,4,1,2
1057,7,6,16,16,0.375,1.0,4,0,2
1153,11,6,16,18,0.375,0.8888888888888888,4,1,2
1166,28,6,16,17,0.375,0.9411764705882353,4,1,3
1286,2,6,16,21,0.375,0.7619047619047619,4,0,2
1324,15,6,16,18,0.375,0.8888888888888888,4,0,3
1379,21,6,16,19,0.375,0.8421052631578947,4,1,2
1564,9,6,16,17,0.375,0.9411764705882353,4,0,3
1619,0,6,16,16,0.375,1.0,4,1,3
1744,17,6,16,18,0.375,0.8888888888888888,4,0,2
1768,2,6,16,21,0.375,0.7619047619047619,4,0,2
1841,22,6,16,18,0.375,0.8888888888888888,4,0,3
2028,10,6,16,19,0.375,0.8421052631578947,4,0,2
50,31,6,15,16,0.4,0.9375,4,0,3
139,10,6,15,17,0.4,0.8823529411764706,4,0,3
160,19,6,15,18,0.4,0.8333333333333334,4,1,2
328,15,6,15,17,0.4,0.8823529411764706,4,1,3
518,19,6,15,19,0.4,0.7894736842105263,4,1,2
876,5,6,15,18,0.4,0.8333333333333334,4,1,2
1478,2,6,15,17,0.4,0.8823529411764706,4,1,3
1583,19,6,15,17,0.4,0.8823529411764706,4,0,2
1729,2,6,15,16,0.4,0.9375,4,0,2
1888,15,6,15,16,0.4,0.9375,4,1,2
1963,24,6,15,17,0.4,0.8823529411764706,4,0,3
2046,19,6,15,17,0.4,0.8823529411764706,4,1,2
922,14,6,14,16,0.42857142857142855,0.875,4,1,2
